#Elem	FINE_GRID_SCALE	FINE_GMAX	Delta	relDelta	Delta1
Hf	5.5	25.03381	0.0006595973	0.00043377499	6.63459e-05	
Hf	6.0	24.858742	0.0	0.0	0.0	
Sr	2.0	14.38457	nan	nan	nan	
Sr	2.5	14.283976	nan	nan	nan	
Sr	3.0	14.186137	nan	nan	nan	
Sr	3.5	15.656584	nan	nan	nan	
Sr	4.0	15.553576	nan	nan	nan	
Sr	4.5	15.453228	nan	nan	nan	
Sr	5.0	15.35542	nan	nan	nan	
Sr	5.5	19.179426	nan	nan	nan	
Sr	6.0	19.045301	nan	nan	nan	
Ge	2.0	19.679134	nan	nan	nan	
Ge	2.5	19.541513	nan	nan	nan	
Ge	3.0	19.407663	nan	nan	nan	
Ge	3.5	19.277407	nan	nan	nan	
Ge	4.0	20.682623	nan	nan	nan	
Ge	4.5	20.549183	nan	nan	nan	
Ge	5.0	20.419123	nan	nan	nan	
Ge	5.5	25.189291	nan	nan	nan	
Ge	6.0	25.013136	nan	nan	nan	
Au	2.0	18.439775	nan	nan	nan	
Au	2.5	nan	nan	nan	nan	
Au	3.0	18.185402	0.0045401645	0.0030922797	0.0006063802	
Au	3.5	18.063349	0.0032249412	0.0021963741	0.00043070756	
Au	4.0	17.944508	0.00088031584	0.0005995529	0.00011756981	
Au	4.5	17.828733	0.0005698053	0.00038807082	7.609974e-05	
Au	5.0	18.454052	0.00038412889	0.00026161427	5.1301824e-05	
Au	5.5	23.04972	0.0007198789	0.0004902949	9.61419e-05	
Au	6.0	22.888529	0.0	0.0	0.0	
Hg	2.0	16.2689	0.11649414	0.10581223	0.020110827	
Hg	2.5	16.155128	0.019365067	0.017580345	0.003341048	
Hg	3.0	16.044474	0.014050169	0.01275512	0.0024239877	
Hg	3.5	17.707542	0.06474753	0.05878209	0.011170634	
Hg	4.0	17.591043	0.0085585	0.0077689234	0.0014763847	
Hg	4.5	17.477549	0.0031762097	0.002883283	0.0005479422	
Hg	5.0	17.366928	0.002509677	0.0022782213	0.0004329446	
Hg	5.5	21.103971	0.0017186705	0.0015601657	0.00029648902	
Hg	6.0	20.956387	0.0	0.0	0.0	
Ar	2.0	16.168453	nan	nan	nan	
Ar	2.5	16.055384	nan	nan	nan	
Ar	3.0	17.00844	nan	nan	nan	
Ar	3.5	16.894285	nan	nan	nan	
Ar	4.0	16.783136	nan	nan	nan	
Ar	4.5	16.674854	nan	nan	nan	
Ar	5.0	16.569315	nan	nan	nan	
Ar	5.5	21.557938	nan	nan	nan	
Ar	6.0	21.407179	nan	nan	nan	
Se	2.0	20.322857	0.414905	0.14265639	0.02145295	
Se	2.5	20.180735	0.15451297	0.053130116	0.007989781	
Se	3.0	20.042507	0.022524143	0.007745004	0.001164706	
Se	3.5	19.90799	0.0049214656	0.0016922195	0.00025447836	
Se	4.0	19.777012	0.007826765	0.002691216	0.00040470934	
Se	4.5	19.649414	0.0015223214	0.0005234444	7.871642e-05	
Se	5.0	19.525047	0.001327286	0.00045638316	6.863167e-05	
Se	5.5	25.403572	0.0004474098	0.00015384055	2.3134779e-05	
Se	6.0	25.225918	0.0	0.0	0.0	
Ni	2.0	18.200533	4.1663113	1.0556345	0.20737351	
Ni	2.5	18.073252	0.13292119	0.033501714	0.0065656067	
Ni	3.0	17.94946	0.025684685	0.006472674	0.0012685371	
Ni	3.5	17.828989	0.04420079	0.011139365	0.0021830446	
Ni	4.0	17.711689	0.011434815	0.0028814932	0.00056472025	
Ni	4.5	17.597418	0.022650294	0.00570821	0.0011186625	
Ni	5.0	17.486038	0.012888873	0.003247999	0.0006365357	
Ni	5.5	21.84064	0.002236124	0.0005635038	0.000110434434	
Ni	6.0	21.687902	0.0	0.0	0.0	
Cs	2.0	12.491941	11.883221	85.258644	13.943035	
Cs	2.5	12.404582	0.24035828	1.5927101	0.25055885	
Cs	3.0	12.319616	0.025141638	0.16740355	0.026324106	
Cs	3.5	12.236932	0.002370681	0.015773876	0.0024803197	
Cs	4.0	12.156424	0.0026684636	0.017753357	0.002791584	
Cs	4.5	12.077992	0.001845317	0.012277406	0.0019305386	
Cs	5.0	12.001548	0.0034816405	0.023164246	0.0036424168	
Cs	5.5	15.614926	0.0039990875	0.026606724	0.004183714	
Cs	6.0	15.505728	0.0	0.0	0.0	
He	2.0	21.473774	14.705745	194.20163	102.72038	
He	2.5	21.763292	0.061384015	1.8694675	0.3865645	
He	3.0	21.614223	0.01870263	0.56408066	0.11647642	
He	3.5	21.469158	0.0062349867	0.18720242	0.03861043	
He	4.0	23.509144	0.028898053	0.8684604	0.17905572	
He	4.5	23.357468	0.015264236	0.45807737	0.0945326	
He	5.0	23.209631	0.018671542	0.55827475	0.11508657	
He	5.5	26.842218	0.0022415565	0.06732363	0.013889443	
He	6.0	27.204115	0.0	0.0	0.0	
Cu	2.0	21.163542	0.0015256314	0.0016381668	0.00032331122	
Cu	2.5	21.01554	0.008362112	0.008978317	0.001771995	
Cu	3.0	20.871593	0.010071445	0.010814132	0.002134206	
Cu	3.5	20.73151	0.0096451	0.0103569655	0.0020441716	
Cu	4.0	20.595116	0.005120125	0.005497643	0.0010850149	
Cu	4.5	20.46224	0.00088763516	0.0009531194	0.00018811101	
Cu	5.0	20.332727	0.00032059947	0.00034425466	6.794218e-05	
Cu	5.5	26.454426	0.0001740414	0.00018688111	3.6883375e-05	
Cu	6.0	26.269424	0.0	0.0	0.0	
F	2.0	23.15424	23.749863	20.68264	3.583395	
F	2.5	22.992317	0.10913062	0.103953615	0.017962337	
F	3.0	22.83483	0.058371533	0.055608466	0.00960847	
F	3.5	22.681572	0.21130735	0.2013331	0.034788623	
F	4.0	22.787487	0.081719175	0.07782469	0.013446976	
F	4.5	22.71917	0.007355992	0.00700564	0.0012104381	
F	5.0	23.99698	0.02064002	0.019656226	0.0033962147	
F	5.5	29.637426	0.0053944844	0.0051378775	0.00088772026	
F	6.0	29.430164	0.0	0.0	0.0	
Ne	2.0	20.81327	0.33992848	0.48571494	0.08330288	
Ne	2.5	20.667717	0.16229704	0.23136725	0.03966684	
Ne	3.0	20.526154	0.38950634	0.55574405	0.09527632	
Ne	3.5	20.38839	0.2241371	0.31972778	0.054816835	
Ne	4.0	20.254251	0.17600894	0.2511107	0.043052968	
Ne	4.5	20.123575	0.04445921	0.06340616	0.010871092	
Ne	5.0	19.996208	0.022096394	0.031512868	0.0054029585	
Ne	5.5	24.975924	0.0070717838	0.010085332	0.0017291631	
Ne	6.0	24.801262	0.0	0.0	0.0	
B	2.0	22.857779	0.69247794	0.6570594	0.098918125	
B	2.5	22.697927	0.12087412	0.114667	0.017262595	
B	3.0	22.542458	0.08879135	0.084223054	0.012679851	
B	3.5	22.391161	0.00993519	0.0094236955	0.0014186791	
B	4.0	22.243847	0.010803629	0.010247696	0.001542743	
B	4.5	22.100334	0.001582246	0.0015008181	0.00022594063	
B	5.0	21.960455	0.0024106335	0.0022865883	0.000344235	
B	5.5	28.572222	0.0014572042	0.0013822159	0.00020808648	
B	6.0	28.37241	0.0	0.0	0.0	
I	2.0	14.171293	nan	nan	nan	
I	2.5	14.851952	nan	nan	nan	
I	3.0	14.750223	nan	nan	nan	
I	3.5	14.651225	nan	nan	nan	
I	4.0	14.554833	nan	nan	nan	
I	4.5	14.460928	nan	nan	nan	
I	5.0	14.369401	nan	nan	nan	
I	5.5	17.947855	nan	nan	nan	
I	6.0	17.822342	nan	nan	nan	
Ga	2.0	19.854635	0.35791153	0.46675104	0.07704364	
Ga	2.5	19.715786	0.014996836	0.01958148	0.0032308751	
Ga	3.0	19.580742	0.0037876193	0.0049451827	0.00081592455	
Ga	3.5	19.449324	0.004446973	0.005805972	0.0009579474	
Ga	4.0	19.321365	0.0022775962	0.0029736178	0.00049063045	
Ga	4.5	19.99657	0.0015571825	0.002033072	0.00033544257	
Ga	5.0	19.870007	0.0010902619	0.0014234432	0.00023485975	
Ga	5.5	24.818293	0.0008803424	0.0011493779	0.00018963881	
Ga	6.0	24.644733	0.0	0.0	0.0	
C	2.0	19.487362	nan	nan	nan	
C	2.5	19.351082	nan	nan	nan	
C	3.0	19.318668	nan	nan	nan	
C	3.5	20.362186	nan	nan	nan	
C	4.0	20.22822	nan	nan	nan	
C	4.5	20.097712	nan	nan	nan	
C	5.0	19.970509	nan	nan	nan	
C	5.5	25.98315	nan	nan	nan	
C	6.0	25.801443	nan	nan	nan	
Rh	2.0	25.041471	nan	nan	nan	
Rh	2.5	24.86635	nan	nan	nan	
Rh	3.0	24.696028	nan	nan	nan	
Rh	3.5	24.530277	nan	nan	nan	
Rh	4.0	24.368889	nan	nan	nan	
Rh	4.5	24.211666	nan	nan	nan	
Rh	5.0	24.058424	nan	nan	nan	
Rh	5.5	30.049767	nan	nan	nan	
Rh	6.0	29.83962	nan	nan	nan	
Mo	2.0	20.238295	0.08694851	0.06416192	0.009990822	
Mo	2.5	20.096762	0.043820415	0.03233403	0.0050348057	
Mo	3.0	19.95911	0.0027170228	0.0020047813	0.00031216713	
Mo	3.5	19.825151	0.0012676943	0.00093537447	0.00014564832	
Mo	4.0	19.69472	2.8322254e-05	2.0897744e-05	3.2540136e-06	
Mo	4.5	19.567654	0.000569775	0.00042041205	6.546285e-05	
Mo	5.0	19.443804	0.00031279342	0.00023079655	3.5937617e-05	
Mo	5.5	24.285952	4.0930383e-05	3.0200714e-05	4.702592e-06	
Mo	6.0	24.116116	0.0	0.0	0.0	
Re	2.0	17.896828	nan	nan	nan	
Re	2.5	17.77167	nan	nan	nan	
Re	3.0	18.239565	nan	nan	nan	
Re	3.5	18.117147	nan	nan	nan	
Re	4.0	17.997952	nan	nan	nan	
Re	4.5	17.881834	nan	nan	nan	
Re	5.0	17.768654	nan	nan	nan	
Re	5.5	22.907938	nan	nan	nan	
Re	6.0	22.747738	nan	nan	nan	
Mn	2.0	21.40705	nan	nan	nan	
Mn	2.5	22.143066	4.20639	4.2787285	0.75573486	
Mn	3.0	21.991396	13.835922	13.324801	2.3556721	
Mn	3.5	21.8438	5.2428975	5.4101367	0.95731974	
Mn	4.0	21.700085	2.950102	2.9682856	0.5236678	
Mn	4.5	21.560081	24.512493	27.03327	4.7622027	
Mn	5.0	21.423622	4.438119	4.550415	0.80077916	
Mn	5.5	26.75881	0.7801985	0.7880735	0.1388063	
Mn	6.0	28.343124	0.0	0.0	0.0	
H	2.0	23.076672	nan	nan	nan	
H	2.5	22.91529	nan	nan	nan	
H	3.0	22.758333	nan	nan	nan	
H	3.5	22.605587	nan	nan	nan	
H	4.0	22.456861	nan	nan	nan	
H	4.5	22.311975	nan	nan	nan	
H	5.0	22.170755	nan	nan	nan	
H	5.5	28.808886	nan	nan	nan	
H	6.0	28.607418	nan	nan	nan	
K	2.0	18.201635	23.053034	18.119852	3.0953004	
K	2.5	18.074347	0.0050714603	0.004246586	0.0007223117	
K	3.0	17.950544	0.013063518	0.010938347	0.0018605114	
K	3.5	17.830069	0.0016533226	0.0013844091	0.00023547577	
K	4.0	18.893612	0.0044412473	0.0037188914	0.0006325517	
K	4.5	18.771715	0.0011106655	0.00093001535	0.00015818645	
K	5.0	18.652903	0.0016060389	0.0013447896	0.00022873859	
K	5.5	24.268847	0.0013047875	0.0010925676	0.00018583381	
K	6.0	24.099129	0.0	0.0	0.0	
Ag	2.0	24.644583	34.97523	25.679998	5.309742	
Ag	2.5	24.472239	3.3923388	2.18595	0.42241836	
Ag	3.0	24.304615	0.6451081	0.4117921	0.07927235	
Ag	3.5	24.14149	0.57244277	0.36638004	0.070548676	
Ag	4.0	23.98266	0.2657533	0.16966453	0.032662805	
Ag	4.5	23.82793	0.15514673	0.09900995	0.019057002	
Ag	5.0	23.677116	0.030164076	0.019242147	0.003703066	
Ag	5.5	30.805729	0.0154271545	0.009840672	0.0018938398	
Ag	6.0	30.590298	0.0	0.0	0.0	
Cr	2.0	22.341074	nan	nan	nan	
Cr	2.5	nan	29.904043	7.052291	1.2687247	
Cr	3.0	22.032883	0.8732251	0.2089288	0.037523866	
Cr	3.5	21.885006	1.6748923	0.39988267	0.07182637	
Cr	4.0	21.741022	0.5418618	0.12964208	0.023281628	
Cr	4.5	21.600754	2.4203467	0.57977426	0.10416108	
Cr	5.0	21.464037	2.6226537	0.6279621	0.11275166	
Cr	5.5	26.80929	1.2454067	0.29728824	0.053377926	
Cr	6.0	27.731049	0.0	0.0	0.0	
O	2.0	26.995338	0.20560403	0.36517984	0.06223208	
O	2.5	26.806555	0.009428201	0.016737718	0.0028519863	
O	3.0	26.622942	0.001885381	0.003347052	0.0005703143	
O	3.5	26.44426	0.025809985	0.04582592	0.0078083994	
O	4.0	26.270279	0.0070460616	0.012508586	0.002131381	
O	4.5	26.100788	0.004437889	0.007878731	0.0013424874	
O	5.0	25.935589	0.0025978594	0.004611911	0.0007858382	
O	5.5	33.673763	0.001693752	0.0030068986	0.00051235553	
O	6.0	33.438274	0.0	0.0	0.0	
S	2.0	14.907723	nan	nan	nan	
S	2.5	14.80347	nan	nan	nan	
S	3.0	14.702073	nan	nan	nan	
S	3.5	14.603398	nan	nan	nan	
S	4.0	14.50732	nan	nan	nan	
S	4.5	14.413723	nan	nan	nan	
S	5.0	14.3224945	nan	nan	nan	
S	5.5	18.634655	nan	nan	nan	
S	6.0	18.504337	nan	nan	nan	
Te	2.0	14.228689	nan	nan	nan	
Te	2.5	14.41866	0.15742259	0.5146269	0.07912247	
Te	3.0	14.3199	0.037300516	0.121725224	0.01871687	
Te	3.5	14.22379	0.0015666469	0.005114293	0.00078637083	
Te	4.0	15.7002325	0.0150033	0.048981283	0.007531343	
Te	4.5	15.598938	0.0010708969	0.0034958853	0.0005375276	
Te	5.0	15.500208	0.0051364307	0.01676658	0.0025780413	
Te	5.5	17.785862	0.0005725114	0.0018689142	0.00028736467	
Te	6.0	19.0744	0.0	0.0	0.0	
Rb	2.0	15.266417	nan	nan	nan	
Rb	2.5	15.159655	nan	nan	nan	
Rb	3.0	15.055818	nan	nan	nan	
Rb	3.5	14.954769	nan	nan	nan	
Rb	4.0	14.8563795	nan	nan	nan	
Rb	4.5	14.7605295	nan	nan	nan	
Rb	5.0	14.667106	nan	nan	nan	
Rb	5.5	18.09353	nan	nan	nan	
Rb	6.0	17.966997	nan	nan	nan	
P	2.0	12.622719	nan	nan	nan	
P	2.5	12.534446	8.286032	15.371285	2.416551	
P	3.0	12.44859	1.1613388	2.2984009	0.36297375	
P	3.5	12.36504	0.29579648	0.58733565	0.09286449	
P	4.0	12.2836895	0.045079447	0.08980389	0.014193212	
P	4.5	12.204437	0.094382435	0.1878824	0.029695	
P	5.0	12.127192	0.019821754	0.039478175	0.0062389835	
P	5.5	15.302838	0.011486644	0.022880035	0.0036159982	
P	6.0	15.195823	0.0	0.0	0.0	
Zn	2.0	17.304392	0.6005016	0.029584683	0.005331051	
Zn	2.5	17.183378	0.059634503	0.0029378945	0.0005294023	
Zn	3.0	17.06568	0.05507769	0.0027133115	0.0004889388	
Zn	3.5	16.951141	0.031087559	0.001531516	0.00027597242	
Zn	4.0	16.839617	0.02450335	0.0012071477	0.00021752274	
Zn	4.5	16.730972	0.026252946	0.001293297	0.00023305434	
Zn	5.0	16.625076	0.0020890825	0.000102916936	1.8545406e-05	
Zn	5.5	20.508907	0.00066253607	3.2639295e-05	5.8815313e-06	
Zn	6.0	20.365484	0.0	0.0	0.0	
Be	2.0	22.677164	nan	nan	nan	
Be	2.5	24.064163	nan	nan	nan	
Be	3.0	23.899336	nan	nan	nan	
Be	3.5	23.738932	nan	nan	nan	
Be	4.0	23.58275	nan	nan	nan	
Be	4.5	23.4306	nan	nan	nan	
Be	5.0	23.282299	nan	nan	nan	
Be	5.5	28.346455	nan	nan	nan	
Be	6.0	28.52049	nan	nan	nan	
Zr	2.0	16.685644	2.6091516	7.89364	1.6152521	
Zr	2.5	16.568958	0.8923477	2.985188	0.5942254	
Zr	3.0	16.45547	0.5850456	1.9129755	0.3763702	
Zr	3.5	16.345026	0.37688443	1.2510338	0.24823993	
Zr	4.0	16.23749	0.11656494	0.3864337	0.07641689	
Zr	4.5	16.132729	0.015828194	0.05224577	0.010338747	
Zr	5.0	17.138569	0.03660947	0.12089283	0.023932144	
Zr	5.5	22.247526	0.035451867	0.11704353	0.023167664	
Zr	6.0	22.091944	0.0	0.0	0.0	
Y	2.0	16.956646	0.12246582	0.8041963	0.12238438	
Y	2.5	16.838064	0.016382905	0.10764389	0.016381754	
Y	3.0	16.72273	0.032259855	0.21226077	0.032295153	
Y	3.5	16.610495	0.071902834	0.47379065	0.072074085	
Y	4.0	16.501211	0.030194629	0.19855864	0.030215614	
Y	4.5	16.394749	0.08254271	0.5440139	0.08275903	
Y	5.0	16.290981	0.04211824	0.2772909	0.042187206	
Y	5.5	20.347975	0.07754506	0.51102966	0.077728264	
Y	6.0	20.205677	0.0	0.0	0.0	
Na	2.0	24.517437	0.031324275	0.11747625	0.020011097	
Na	2.5	24.345982	0.021758152	0.08166805	0.013914288	
Na	3.0	24.179222	0.017768223	0.06667103	0.011359232	
Na	3.5	24.016941	0.0044947	0.01686391	0.0028729024	
Na	4.0	23.85893	0.0047710375	0.017899444	0.0030495923	
Na	4.5	23.704998	0.008020968	0.030095246	0.005127339	
Na	5.0	23.554962	0.0152832465	0.057354625	0.009771966	
Na	5.5	30.646797	0.009655056	0.036229298	0.0061724926	
Na	6.0	30.432476	0.0	0.0	0.0	
Sn	2.0	16.35397	nan	nan	nan	
Sn	2.5	16.239603	nan	nan	nan	
Sn	3.0	16.128368	nan	nan	nan	
Sn	3.5	16.687628	nan	nan	nan	
Sn	4.0	16.577837	nan	nan	nan	
Sn	4.5	16.47088	nan	nan	nan	
Sn	5.0	16.36663	nan	nan	nan	
Sn	5.5	20.442463	nan	nan	nan	
Sn	6.0	20.299503	nan	nan	nan	
Ir	2.0	19.854122	nan	nan	nan	
Ir	2.5	19.715279	nan	nan	nan	
Ir	3.0	19.580238	nan	nan	nan	
Ir	3.5	19.448822	nan	nan	nan	
Ir	4.0	19.320866	nan	nan	nan	
Ir	4.5	19.196213	nan	nan	nan	
Ir	5.0	19.074715	nan	nan	nan	
Ir	5.5	22.335888	nan	nan	nan	
Ir	6.0	22.179688	nan	nan	nan	
Rn	2.0	14.265157	nan	nan	nan	
Rn	2.5	14.165397	nan	nan	nan	
Rn	3.0	15.826917	nan	nan	nan	
Rn	3.5	15.720693	nan	nan	nan	
Rn	4.0	15.617264	nan	nan	nan	
Rn	4.5	15.516504	nan	nan	nan	
Rn	5.0	15.418296	nan	nan	nan	
Rn	5.5	17.831446	nan	nan	nan	
Rn	6.0	17.706745	nan	nan	nan	
Fe	2.0	16.9775	nan	nan	nan	
Fe	2.5	17.98269	nan	nan	nan	
Fe	3.0	17.859518	nan	nan	nan	
Fe	3.5	17.739653	nan	nan	nan	
Fe	4.0	17.62294	nan	nan	nan	
Fe	4.5	17.509241	nan	nan	nan	
Fe	5.0	17.39842	nan	nan	nan	
Fe	5.5	22.63667	nan	nan	nan	
Fe	6.0	22.478365	nan	nan	nan	
Tc	2.0	19.594856	nan	nan	nan	
Tc	2.5	19.457827	nan	nan	nan	
Tc	3.0	19.324549	nan	nan	nan	
Tc	3.5	20.474775	nan	nan	nan	
Tc	4.0	20.340069	nan	nan	nan	
Tc	4.5	20.20884	nan	nan	nan	
Tc	5.0	20.08093	nan	nan	nan	
Tc	5.5	26.126476	nan	nan	nan	
Tc	6.0	25.943768	nan	nan	nan	
N	2.0	23.313946	nan	nan	nan	
N	2.5	23.150906	nan	nan	nan	
N	3.0	22.992334	nan	nan	nan	
N	3.5	22.838018	nan	nan	nan	
N	4.0	22.687763	nan	nan	nan	
N	4.5	24.044146	nan	nan	nan	
N	5.0	23.891964	nan	nan	nan	
N	5.5	31.085262	nan	nan	nan	
N	6.0	30.867876	nan	nan	nan	
Ca	2.0	17.413687	nan	nan	nan	
Ca	2.5	17.291908	nan	nan	nan	
Ca	3.0	17.173468	nan	nan	nan	
Ca	3.5	17.058205	nan	nan	nan	
Ca	4.0	16.945978	nan	nan	nan	
Ca	4.5	16.836645	nan	nan	nan	
Ca	5.0	16.730082	nan	nan	nan	
Ca	5.5	20.896423	nan	nan	nan	
Ca	6.0	20.75029	nan	nan	nan	
Ba	2.0	15.308412	nan	nan	nan	
Ba	2.5	15.201357	nan	nan	nan	
Ba	3.0	15.097234	nan	nan	nan	
Ba	3.5	14.995908	nan	nan	nan	
Ba	4.0	14.897247	nan	nan	nan	
Ba	4.5	14.801133	nan	nan	nan	
Ba	5.0	14.707453	nan	nan	nan	
Ba	5.5	19.135515	nan	nan	nan	
Ba	6.0	19.001696	nan	nan	nan	
Cd	2.0	25.009098	nan	nan	nan	
Cd	2.5	24.834204	nan	nan	nan	
Cd	3.0	24.664103	nan	nan	nan	
Cd	3.5	24.498566	nan	nan	nan	
Cd	4.0	24.337387	nan	nan	nan	
Cd	4.5	24.180367	nan	nan	nan	
Cd	5.0	24.027323	nan	nan	nan	
Cd	5.5	30.01092	nan	nan	nan	
Cd	6.0	29.801044	nan	nan	nan	
W	2.0	18.098085	1.299306	0.92844707	0.14613113	
W	2.5	17.971521	0.0054988223	0.0039138095	0.0006161733	
W	3.0	17.848425	0.011177818	0.007955599	0.0012524988	
W	3.5	17.728634	0.005336199	0.00379813	0.00059795985	
W	4.0	19.568882	0.0013491162	0.00096023484	0.00015117523	
W	4.5	19.442629	0.0014455747	0.0010288942	0.0001619847	
W	5.0	19.31957	0.00024829048	0.00017672157	2.7822289e-05	
W	5.5	24.130781	0.0001343786	9.564462e-05	1.5057866e-05	
W	6.0	23.962029	0.0	0.0	0.0	
Ti	2.0	18.61392	nan	nan	nan	
Ti	2.5	18.48375	nan	nan	nan	
Ti	3.0	18.357143	nan	nan	nan	
Ti	3.5	18.233938	nan	nan	nan	
Ti	4.0	18.113974	nan	nan	nan	
Ti	4.5	17.997107	nan	nan	nan	
Ti	5.0	17.883198	nan	nan	nan	
Ti	5.5	24.81856	nan	nan	nan	
Ti	6.0	24.644999	nan	nan	nan	
Ta	2.0	19.309816	0.14530644	0.27214268	0.044079855	
Ta	2.5	19.174778	0.009420708	0.01765485	0.002859739	
Ta	3.0	19.04344	0.001301283	0.0024387834	0.00039503592	
Ta	3.5	18.915628	0.00036102935	0.00067661545	0.00010959866	
Ta	4.0	18.79118	0.00029745785	0.00055747497	9.030012e-05	
Ta	4.5	18.669943	0.00010400442	0.00019491812	3.1572916e-05	
Ta	5.0	18.551775	9.9907804e-05	0.00018724006	3.0329287e-05	
Ta	5.5	23.17178	6.464615e-06	1.2115505e-05	1.9624806e-06	
Ta	6.0	23.009735	0.0	0.0	0.0	
Br	2.0	14.201172	nan	nan	nan	
Br	2.5	15.066951	nan	nan	nan	
Br	3.0	14.963749	nan	nan	nan	
Br	3.5	14.863318	nan	nan	nan	
Br	4.0	14.765531	nan	nan	nan	
Br	4.5	14.670266	nan	nan	nan	
Br	5.0	14.577414	nan	nan	nan	
Br	5.5	17.751465	nan	nan	nan	
Br	6.0	18.080341	nan	nan	nan	
In	2.0	17.104124	0.2886022	0.10313698	0.017314106	
In	2.5	16.98451	0.02306019	0.008235971	0.0013825556	
In	3.0	16.868176	0.016722986	0.0059726285	0.0010026094	
In	3.5	16.754963	0.011742381	0.004193718	0.00070399203	
In	4.0	16.64473	0.009241887	0.0033007213	0.00055408105	
In	4.5	16.53734	0.0026950103	0.0009625098	0.00016157418	
In	5.0	16.43267	0.010780944	0.0038503606	0.0006463512	
In	5.5	20.271555	0.010673629	0.003812034	0.0006399174	
In	6.0	20.129791	0.0	0.0	0.0	
Pb	2.0	17.167538	nan	nan	nan	
Pb	2.5	17.04748	nan	nan	nan	
Pb	3.0	16.930714	nan	nan	nan	
